Class,Feature,Feature_ID,Importance
2-NULL,PF3D7_1302200_MeanImputer,4404,0.000590211
2-NULL,PF3D7_0816400_MeanImputer,2219,0.000589317
2-NULL,PF3D7_1120400_MeanImputer,3448,0.000589073
2-NULL,PF3D7_0702900_MeanImputer,1723,0.000588859
2-NULL,PF3D7_1420400_MeanImputer,5398,0.000588428
2-NULL,PF3D7_0722600_MeanImputer,1939,0.000588427
2-NULL,PF3D7_0521300_MeanImputer,1204,0.000588055
2-NULL,PF3D7_1335500_MeanImputer,4775,0.000587541
2-NULL,PF3D7_0206700_MeanImputer,224,0.000587129
2-NULL,PF3D7_1370300_MeanImputer,5168,0.000586869
2-NULL,PF3D7_0918100_MeanImputer,2609,0.000585407
2-NULL,PF3D7_1211300_MeanImputer,3893,0.000584354
2-NULL,PF3D7_1038500_MeanImputer,3230,0.000583917
2-NULL,PF3D7_1429300_MeanImputer,5478,0.00058312
2-NULL,PF3D7_1134800_MeanImputer,3606,0.000582949
2-NULL,PF3D7_1333700_MeanImputer,4757,0.00058244
2-NULL,PF3D7_1107000_MeanImputer,3317,0.000582306
2-NULL,PF3D7_0808100_MeanImputer,2127,0.0005813
2-NULL,PF3D7_0809100_MeanImputer,2136,0.000581128
2-NULL,PF3D7_0408000_MeanImputer,755,0.000580964
2-NULL,PF3D7_1408200_MeanImputer,5277,0.000580731
2-NULL,PF3D7_1417500_MeanImputer,5376,0.000579895
2-NULL,PF3D7_1330100_MeanImputer,4718,0.000579783
2-NULL,PF3D7_1423100_MeanImputer,5426,0.000579524
2-NULL,PF3D7_0530200_MeanImputer,1311,0.000578987
2-NULL,PF3D7_0600100_MeanImputer,1341,0.000573303
2-NULL,PF3D7_1412400_MeanImputer,5321,0.000573243
2-NULL,PF3D7_0501700_MeanImputer,976,0.000571707
2-NULL,PF3D7_0102200_MeanImputer,19,0.000571556
2-NULL,PF3D7_1230400_MeanImputer,4105,0.000570806
2-NULL,PF3D7_1011800_MeanImputer,2959,0.000570447
2-NULL,PF3D7_1017700_MeanImputer,3017,0.000569686
2-NULL,PF3D7_1215800_MeanImputer,3945,0.000569648
2-NULL,PF3D7_0603200_MeanImputer,1370,0.000569526
2-NULL,PF3D7_1349100_MeanImputer,4929,0.000569279
2-NULL,PF3D7_0404400_MeanImputer,713,0.000568189
2-NULL,PF3D7_1124500_MeanImputer,3496,0.000568089
2-NULL,PF3D7_1466900_MeanImputer,5896,0.000567981
2-NULL,PF3D7_1349900_MeanImputer,4937,0.000567729
2-NULL,PF3D7_1204100_MeanImputer,3813,0.000567148
2-NULL,PF3D7_0106400_MeanImputer,62,0.000566902
2-NULL,PF3D7_1405600_MeanImputer,5248,0.000566875
2-NULL,PF3D7_0724200_MeanImputer,1958,0.000565028
2-NULL,PF3D7_0528700_MeanImputer,1291,0.000564526
2-NULL,PF3D7_0403200_MeanImputer,699,0.000564477
2-NULL,PF3D7_0705200_MeanImputer,1749,0.000562935
2-NULL,PF3D7_0417900_MeanImputer,868,0.000562169
2-NULL,PF3D7_0727600_MeanImputer,1989,0.00055995
2-NULL,PF3D7_1469900_MeanImputer,5932,0.000558421
2-NULL,PF3D7_0707700_MeanImputer,1770,0.000558393
2-NULL,PF3D7_0825100_MeanImputer,2320,0.000558226
2-NULL,PF3D7_0803300_MeanImputer,2078,0.000557786
2-NULL,PF3D7_0801700_MeanImputer,2062,0.000556921
2-NULL,PF3D7_0211100_MeanImputer,269,0.000556658
2-NULL,PF3D7_0311600_MeanImputer,516,0.000555548
2-NULL,PF3D7_1339800_MeanImputer,4822,0.000555258
2-NULL,PF3D7_1008200_MeanImputer,2917,0.000554469
2-NULL,PF3D7_0927400_MeanImputer,2711,0.000552821
2-NULL,PF3D7_1138500_MeanImputer,3641,0.000552777
2-NULL,PF3D7_1321700_MeanImputer,4630,0.000552194
2-NULL,PF3D7_1142300_MeanImputer,3684,0.000551814
2-NULL,PF3D7_0405100_MeanImputer,721,0.000551299
2-NULL,PF3D7_0600400_MeanImputer,1346,0.000550871
2-NULL,PF3D7_1416500_MeanImputer,5364,0.000550775
2-NULL,PF3D7_1404100_MeanImputer,5235,0.000550411
2-NULL,PF3D7_1340700_MeanImputer,4833,0.000549402
2-NULL,PF3D7_0532300_MeanImputer,1330,0.000548747
2-NULL,PF3D7_0627600_MeanImputer,1645,0.000548456
2-NULL,PF3D7_1204500_MeanImputer,3818,0.000548452
2-NULL,PF3D7_1008000_MeanImputer,2915,0.000548144
2-NULL,PF3D7_1130200_MeanImputer,3554,0.000548123
2-NULL,PF3D7_0525800_MeanImputer,1257,0.000547984
2-NULL,PF3D7_0723600_MeanImputer,1952,0.000547608
2-NULL,PF3D7_1243900_MeanImputer,4246,0.00054689
2-NULL,PF3D7_1460000_MeanImputer,5826,0.000546726
2-NULL,PF3D7_1310800_MeanImputer,4498,0.000546637
2-NULL,PF3D7_1432100_MeanImputer,5512,0.00054651
2-NULL,PF3D7_1221300_MeanImputer,4007,0.000546328
2-NULL,PF3D7_1230300_MeanImputer,4103,0.000546307
2-NULL,PF3D7_1448600_MeanImputer,5694,0.000546301
2-NULL,PF3D7_1208000_MeanImputer,3857,0.000546189
2-NULL,PF3D7_0324400_MeanImputer,659,0.000545887
2-NULL,PF3D7_0300900_MeanImputer,397,0.000545867
2-NULL,PF3D7_0903900_MeanImputer,2449,0.000545818
2-NULL,PF3D7_1020200_MeanImputer,3042,0.000545746
2-NULL,PF3D7_0819600_MeanImputer,2257,0.000544746
2-NULL,PF3D7_1106100_MeanImputer,3308,0.000543924
2-NULL,PF3D7_1237800_MeanImputer,4184,0.000543783
2-NULL,PF3D7_0303200_MeanImputer,424,0.0005435
2-NULL,PF3D7_0518300_MeanImputer,1168,0.000543358
2-NULL,PF3D7_0904300_MeanImputer,2454,0.000542739
2-NULL,PF3D7_1210300_MeanImputer,3881,0.000542421
2-NULL,PF3D7_0111200_MeanImputer,117,0.000541825
2-NULL,PF3D7_0623100_MeanImputer,1591,0.000540551
2-NULL,PF3D7_0410000_MeanImputer,777,0.000540433
2-NULL,PF3D7_1450500_MeanImputer,5712,0.000539954
2-NULL,PF3D7_1336400_MeanImputer,4787,0.000539822
2-NULL,PF3D7_0113400_MeanImputer,135,0.000538991
2-NULL,PF3D7_1300200_MeanImputer,4378,0.000538874
2-NULL,PF3D7_1243400_MeanImputer,4240,0.000538763
2-NULL,PF3D7_1341300_MeanImputer,4839,0.000537587
2-NULL,PF3D7_0833400_MeanImputer,2408,0.000537214
2-NULL,PF3D7_0727000_MeanImputer,1982,0.000537015
2-NULL,PF3D7_1207300_MeanImputer,3848,0.000536897
2-NULL,PF3D7_0608700_MeanImputer,1430,0.000536498
2-NULL,PF3D7_0832700_MeanImputer,2400,0.000536296
2-NULL,PF3D7_0115700_MeanImputer,158,0.000535894
2-NULL,PF3D7_0404700_MeanImputer,717,0.000535752
2-NULL,PF3D7_0929600_MeanImputer,2737,0.000535675
2-NULL,PF3D7_1371900_MeanImputer,5170,0.000535667
2-NULL,PF3D7_1300400_MeanImputer,4381,0.0005356
2-NULL,PF3D7_1362400_MeanImputer,5075,0.000534953
2-NULL,PF3D7_1144400_MeanImputer,3708,0.000534655
2-NULL,PF3D7_1119800_MeanImputer,3442,0.000534369
2-NULL,PF3D7_1435600_MeanImputer,5551,0.000534095
2-NULL,PF3D7_1209300_MeanImputer,3872,0.000533003
2-NULL,PF3D7_0509000_MeanImputer,1055,0.000532271
2-NULL,PF3D7_0731700_MeanImputer,2030,0.000532269
2-NULL,PF3D7_1036900_MeanImputer,3217,0.000532085
2-NULL,PF3D7_1453100_MeanImputer,5744,0.000531818
2-NULL,PF3D7_1403800_MeanImputer,5232,0.000531696
2-NULL,PF3D7_0632500_MeanImputer,1695,0.000531277
2-NULL,PF3D7_1039700_MeanImputer,3239,0.000530575
2-NULL,PF3D7_1228700_MeanImputer,4090,0.000530269
2-NULL,PF3D7_0630200_MeanImputer,1678,0.000529694
2-NULL,PF3D7_1342900_MeanImputer,4861,0.000528614
2-NULL,PF3D7_1111800_MeanImputer,3358,0.00052769
2-NULL,PF3D7_0317700_MeanImputer,583,0.000527626
2-NULL,PF3D7_0906300_MeanImputer,2475,0.000527013
2-NULL,PF3D7_0818000_MeanImputer,2236,0.000526156
2-NULL,PF3D7_1129500_MeanImputer,3545,0.000524942
2-NULL,PF3D7_0913500_MeanImputer,2554,0.000524512
2-NULL,PF3D7_0402700_MeanImputer,694,0.000523364
2-NULL,PF3D7_0200500_ImputationMarker,165,0.000522553
2-NULL,PF3D7_1025700_MeanImputer,3106,0.000522123
2-NULL,PF3D7_1232400_MeanImputer,4129,0.000521151
2-NULL,PF3D7_1451600_MeanImputer,5726,0.000520384
2-NULL,PF3D7_1104000_MeanImputer,3287,0.000520349
2-NULL,PF3D7_0723500_MeanImputer,1950,0.00052006
2-NULL,PF3D7_0809200_MeanImputer,2137,0.000519723
2-NULL,PF3D7_0921500_MeanImputer,2644,0.0005197
2-NULL,PF3D7_1021300_MeanImputer,3055,0.000519694
2-NULL,PF3D7_0600700_MeanImputer,1347,0.000519108
2-NULL,PF3D7_0112000_MeanImputer,122,0.000518611
2-NULL,PF3D7_0518900_MeanImputer,1176,0.000518106
2-NULL,PF3D7_1456000_MeanImputer,5776,0.000516382
2-NULL,PF3D7_0909600_MeanImputer,2508,0.000515779
2-NULL,PF3D7_0632200_MeanImputer,1692,0.000515495
2-NULL,PF3D7_1308800_MeanImputer,4475,0.000514881
2-NULL,PF3D7_0732200_MeanImputer,2034,0.000514846
2-NULL,PF3D7_1033000_MeanImputer,3177,0.000514243
2-NULL,PF3D7_0612100_MeanImputer,1469,0.000513766
2-NULL,PF3D7_0210700_MeanImputer,265,0.000513435
2-NULL,PF3D7_0623800_MeanImputer,1598,0.000513205
2-NULL,PF3D7_0909500_MeanImputer,2506,0.000512322
2-NULL,PF3D7_0925300_MeanImputer,2688,0.000512224
2-NULL,PF3D7_0525400_MeanImputer,1252,0.000511566
2-NULL,PF3D7_1119000_MeanImputer,3435,0.000511337
2-NULL,PF3D7_1404700_MeanImputer,5238,0.000511138
2-NULL,PF3D7_0732400_MeanImputer,2038,0.00051113
2-NULL,PF3D7_0925500_MeanImputer,2690,0.000511061
2-NULL,PF3D7_1355300_MeanImputer,5000,0.000510178
2-NULL,PF3D7_0814500_MeanImputer,2195,0.000509829
2-NULL,PF3D7_0521800_MeanImputer,1208,0.000509706
2-NULL,PF3D7_0315200_MeanImputer,554,0.000509246
2-NULL,PF3D7_0500900_MeanImputer,968,0.000509119
2-NULL,PF3D7_0931100_MeanImputer,2752,0.000508993
2-NULL,PF3D7_1126000_MeanImputer,3511,0.000508153
2-NULL,PF3D7_1338900_MeanImputer,4813,0.000508035
2-NULL,PF3D7_1308200_MeanImputer,4468,0.000506908
2-NULL,PF3D7_0312200_MeanImputer,524,0.00050681
2-NULL,PF3D7_1319200_MeanImputer,4599,0.000506257
2-NULL,PF3D7_0715200_MeanImputer,1855,0.000504573
2-NULL,PF3D7_1029200_MeanImputer,3134,0.000504417
2-NULL,PF3D7_0703300_MeanImputer,1728,0.000504369
2-NULL,PF3D7_0931300_MeanImputer,2754,0.000504029
2-NULL,PF3D7_1012600_MeanImputer,2967,0.000503205
2-NULL,PF3D7_1321200_MeanImputer,4625,0.000503194
2-NULL,PF3D7_0323500_MeanImputer,652,0.000502063
2-NULL,PF3D7_1462600_MeanImputer,5851,0.000501401
2-NULL,PF3D7_0724900_MeanImputer,1965,0.000501273
2-NULL,PF3D7_1146800_MeanImputer,3734,0.00049949
2-NULL,PF3D7_0917400_MeanImputer,2602,0.000499453
2-NULL,PF3D7_1229500_MeanImputer,4097,0.000499033
2-NULL,PF3D7_0104800_MeanImputer,48,0.000498705
2-NULL,PF3D7_1204700_MeanImputer,3820,0.000498392
2-NULL,PF3D7_0600300_MeanImputer,1344,0.000497292
2-NULL,PF3D7_0316700_MeanImputer,571,0.000497148
2-NULL,PF3D7_0315300_MeanImputer,555,0.000496979
2-NULL,PF3D7_1028000_MeanImputer,3125,0.000495898
2-NULL,PF3D7_0630100_MeanImputer,1677,0.000495556
2-NULL,PF3D7_0807000_MeanImputer,2116,0.000495551
2-NULL,PF3D7_0703200_MeanImputer,1727,0.000494686
2-NULL,PF3D7_0218500_MeanImputer,349,0.000494301
2-NULL,PF3D7_1216600_MeanImputer,3956,0.00049402
2-NULL,PF3D7_1303800_MeanImputer,4420,0.000493708
2-NULL,PF3D7_1425200_MeanImputer,5436,0.000493451
2-NULL,PF3D7_1335400_MeanImputer,4774,0.000492797
2-NULL,PF3D7_0815000_MeanImputer,2201,0.000492667
2-NULL,PF3D7_1208500_MeanImputer,3863,0.000492333
2-NULL,PF3D7_0421700_MeanImputer,909,0.000491616
2-NULL,PF3D7_1040800_MeanImputer,3247,0.000489949
2-NULL,PF3D7_0513700_MeanImputer,1114,0.000489348
2-NULL,PF3D7_0217400_MeanImputer,338,0.000489143
2-NULL,PF3D7_0604000_MeanImputer,1379,0.00048909
2-NULL,PF3D7_0109700_MeanImputer,103,0.000488924
2-NULL,PF3D7_0107300_MeanImputer,72,0.000488763
2-NULL,PF3D7_1353500_MeanImputer,4978,0.000488481
2-NULL,PF3D7_0405200_MeanImputer,722,0.000488478
2-NULL,PF3D7_1343800_MeanImputer,4871,0.000488363
2-NULL,PF3D7_0405400_MeanImputer,724,0.000487921
2-NULL,PF3D7_0523400_MeanImputer,1227,0.000487586
2-NULL,PF3D7_1407300_MeanImputer,5266,0.000487576
2-NULL,PF3D7_0520800_MeanImputer,1200,0.000487441
2-NULL,PF3D7_1016400_MeanImputer,3004,0.000487177
2-NULL,PF3D7_0532100_MeanImputer,1328,0.000486342
2-NULL,PF3D7_1479500_MeanImputer,6040,0.000486106
2-NULL,PF3D7_1351400_MeanImputer,4957,0.000485568
2-NULL,PF3D7_0530400_MeanImputer,1313,0.000485363
2-NULL,PF3D7_0202700_MeanImputer,189,0.000485081
2-NULL,PF3D7_0203800_MeanImputer,197,0.000485017
2-NULL,PF3D7_1322500_MeanImputer,4640,0.000484361
2-NULL,PF3D7_1335300_MeanImputer,4772,0.000483875
2-NULL,PF3D7_1315200_MeanImputer,4550,0.000483804
2-NULL,PF3D7_0312300_MeanImputer,525,0.00048368
2-NULL,PF3D7_1207100_MeanImputer,3846,0.00048326
2-NULL,PF3D7_1402400_MeanImputer,5218,0.000483055
2-NULL,PF3D7_0500300_MeanImputer,960,0.000482271
2-NULL,PF3D7_1224700_MeanImputer,4047,0.000481803
2-NULL,PF3D7_1317900_MeanImputer,4583,0.00048021
2-NULL,PF3D7_1346200_MeanImputer,4893,0.000477507
2-NULL,PF3D7_1356700_MeanImputer,5017,0.000477314
2-NULL,PF3D7_1242600_MeanImputer,4233,0.000477275
2-NULL,PF3D7_1111000_MeanImputer,3351,0.000476772
2-NULL,PF3D7_0930300_MeanImputer,2745,0.000476669
2-NULL,PF3D7_1332200_MeanImputer,4737,0.000476659
2-NULL,PF3D7_0200500_MeanImputer,164,0.00047612
2-NULL,PF3D7_0515300_MeanImputer,1133,0.000475616
2-NULL,PF3D7_1110600_MeanImputer,3348,0.00047411
2-NULL,PF3D7_1315400_MeanImputer,4553,0.000474081
2-NULL,PF3D7_0302200_MeanImputer,415,0.000473523
2-NULL,PF3D7_1034400_MeanImputer,3192,0.000473113
2-NULL,PF3D7_0706100_MeanImputer,1758,0.000472504
2-NULL,PF3D7_1141000_MeanImputer,3665,0.000472157
2-NULL,PF3D7_0713100_MeanImputer,1827,0.000469514
2-NULL,PF3D7_1411300_MeanImputer,5307,0.000468884
2-NULL,PF3D7_0816600_MeanImputer,2222,0.000468167
2-NULL,PF3D7_1434000_MeanImputer,5531,0.000468004
2-NULL,PF3D7_1106300_MeanImputer,3310,0.000467273
2-NULL,PF3D7_0903500_MeanImputer,2446,0.00046688
2-NULL,PF3D7_0927100_MeanImputer,2707,0.000466878
2-NULL,PF3D7_0618100_MeanImputer,1537,0.000466829
2-NULL,PF3D7_1474900_MeanImputer,5983,0.000466786
2-NULL,PF3D7_0532900_MeanImputer,1336,0.000466731
2-NULL,PF3D7_1132600_MeanImputer,3581,0.000466533
2-NULL,PF3D7_0926100_MeanImputer,2697,0.000465674
2-NULL,PF3D7_1301400_MeanImputer,4393,0.000465185
2-NULL,PF3D7_0419100_MeanImputer,881,0.000463138
2-NULL,PF3D7_1416900_MeanImputer,5367,0.000462739
2-NULL,PF3D7_0504300_MeanImputer,1003,0.000462205
2-NULL,PF3D7_1313700_MeanImputer,4531,0.000461302
2-NULL,PF3D7_0925600_MeanImputer,2691,0.000460565
2-NULL,PF3D7_0706400_MeanImputer,1759,0.000460215
2-NULL,PF3D7_0522600_MeanImputer,1218,0.000459878
2-NULL,PF3D7_0213600_MeanImputer,297,0.000459624
2-NULL,PF3D7_1420200_MeanImputer,5396,0.000458748
2-NULL,PF3D7_0317400_MeanImputer,579,0.000458142
2-NULL,PF3D7_1412000_MeanImputer,5315,0.000457948
2-NULL,PF3D7_0413800_MeanImputer,820,0.000457932
2-NULL,PF3D7_1226100_MeanImputer,4062,0.000457871
2-NULL,PF3D7_0510200_MeanImputer,1072,0.000457528
2-NULL,PF3D7_0613100_MeanImputer,1480,0.00045713
2-NULL,PF3D7_1134900_MeanImputer,3607,0.000457085
2-NULL,PF3D7_1447100_MeanImputer,5679,0.000455399
2-NULL,PF3D7_0110900_MeanImputer,115,0.000453728
2-NULL,PF3D7_0914500_MeanImputer,2565,0.000453257
2-NULL,PF3D7_1136300_MeanImputer,3620,0.000452615
2-NULL,PF3D7_0920100_MeanImputer,2631,0.000452073
2-NULL,PF3D7_0522100_MeanImputer,1212,0.000451274
2-NULL,PF3D7_0307900_MeanImputer,478,0.000450718
2-NULL,PF3D7_1342100_MeanImputer,4851,0.000449369
2-NULL,PF3D7_1244000_MeanImputer,4247,0.000447805
2-NULL,PF3D7_1354200_MeanImputer,4987,0.000447743
2-NULL,PF3D7_1246100_MeanImputer,4269,0.000446151
2-NULL,PF3D7_0107500_MeanImputer,75,0.000445381
2-NULL,PF3D7_0928300_MeanImputer,2722,0.000445222
2-NULL,PF3D7_0925800_MeanImputer,2694,0.000444697
2-NULL,PF3D7_1250500_MeanImputer,4322,0.000444485
2-NULL,PF3D7_1420100_MeanImputer,5394,0.000444183
2-NULL,PF3D7_0214000_MeanImputer,301,0.000443941
2-NULL,PF3D7_0814000_MeanImputer,2189,0.000443494
2-NULL,PF3D7_1304700_ImputationMarker,4429,0.000442687
2-NULL,PF3D7_0818200_MeanImputer,2238,0.000442468
2-NULL,PF3D7_0627700_MeanImputer,1647,0.000442063
2-NULL,PF3D7_1249200_MeanImputer,4306,0.000440501
2-NULL,PF3D7_0305700_MeanImputer,453,0.000439789
2-NULL,PF3D7_1402000_MeanImputer,5212,0.000439468
2-NULL,PF3D7_1015800_MeanImputer,2997,0.000437521
2-NULL,PF3D7_1143800_MeanImputer,3704,0.000437452
2-NULL,PF3D7_0923100_MeanImputer,2666,0.000437316
2-NULL,PF3D7_1413000_MeanImputer,5326,0.000437184
2-NULL,PF3D7_0523100_MeanImputer,1224,0.000436589
2-NULL,PF3D7_1238300_MeanImputer,4188,0.000436432
2-NULL,PF3D7_1319000_MeanImputer,4597,0.000435845
2-NULL,PF3D7_1400800_MeanImputer,5197,0.000435705
2-NULL,PF3D7_0605200_MeanImputer,1393,0.000434678
2-NULL,PF3D7_0216000_MeanImputer,324,0.000433965
2-NULL,PF3D7_0305000_MeanImputer,445,0.000432563
2-NULL,PF3D7_1011100_MeanImputer,2951,0.000432141
2-NULL,PF3D7_0108700_MeanImputer,88,0.000431335
2-NULL,PF3D7_1302700_MeanImputer,4409,0.000431316
2-NULL,PF3D7_0632000_MeanImputer,1690,0.000431209
2-NULL,PF3D7_1111600_MeanImputer,3356,0.000431079
2-NULL,PF3D7_1214900_MeanImputer,3933,0.000430879
2-NULL,PF3D7_0810700_MeanImputer,2154,0.000430505
2-NULL,PF3D7_1038600_MeanImputer,3232,0.000430328
2-NULL,PF3D7_1202400_MeanImputer,3795,0.000430101
2-NULL,PF3D7_1349500_MeanImputer,4933,0.000429445
2-NULL,PF3D7_1328500_MeanImputer,4701,0.000429257
2-NULL,PF3D7_1319700_MeanImputer,4605,0.000429087
2-NULL,PF3D7_1251400_MeanImputer,4332,0.000428518
2-NULL,PF3D7_0423300_MeanImputer,927,0.000428141
2-NULL,PF3D7_1411700_MeanImputer,5311,0.000428138
2-NULL,PF3D7_0110200_MeanImputer,108,0.000427406
2-NULL,PF3D7_1478400_MeanImputer,6028,0.000427201
2-NULL,PF3D7_0512900_MeanImputer,1103,0.000426692
2-NULL,PF3D7_1250400_MeanImputer,4321,0.000426529
2-NULL,PF3D7_0811600_MeanImputer,2162,0.00042529
2-NULL,PF3D7_1241500_MeanImputer,4219,0.000424149
2-NULL,PF3D7_1364200_MeanImputer,5094,0.000424011
2-NULL,PF3D7_0215100_MeanImputer,313,0.000423902
2-NULL,PF3D7_0902700_MeanImputer,2436,0.00042365
2-NULL,PF3D7_1140000_MeanImputer,3653,0.000423595
2-NULL,PF3D7_0622200_MeanImputer,1582,0.000421263
2-NULL,PF3D7_1457800_MeanImputer,5798,0.00041702
2-NULL,PF3D7_1232000_MeanImputer,4123,0.00041672
2-NULL,PF3D7_0502700_MeanImputer,986,0.000416616
2-NULL,PF3D7_1440000_MeanImputer,5605,0.00041657
2-NULL,PF3D7_1217700_MeanImputer,3968,0.000416235
2-NULL,PF3D7_1020800_MeanImputer,3049,0.000416174
2-NULL,PF3D7_0312800_MeanImputer,528,0.000413693
2-NULL,PF3D7_0820500_MeanImputer,2267,0.000413405
2-NULL,PF3D7_1423500_MeanImputer,5431,0.000413345
2-NULL,PF3D7_1414300_MeanImputer,5342,0.000412314
2-NULL,PF3D7_1016800_MeanImputer,3008,0.000411768
2-NULL,PF3D7_1401800_MeanImputer,5210,0.00041084
2-NULL,PF3D7_1020600_MeanImputer,3047,0.000409534
2-NULL,PF3D7_1106500_MeanImputer,3313,0.000409531
2-NULL,PF3D7_0209800_MeanImputer,259,0.000408622
2-NULL,PF3D7_0905800_MeanImputer,2470,0.000408409
2-NULL,PF3D7_1012900_MeanImputer,2971,0.000407595
2-NULL,PF3D7_0713800_MeanImputer,1837,0.000407337
2-NULL,PF3D7_0824700_MeanImputer,2316,0.00040707
2-NULL,PF3D7_0632700_MeanImputer,1697,0.000406495
2-NULL,PF3D7_0830900_MeanImputer,2386,0.000406478
2-NULL,PF3D7_1328600_MeanImputer,4702,0.000406098
2-NULL,PF3D7_1243800_MeanImputer,4245,0.000405919
2-NULL,PF3D7_1248900_MeanImputer,4302,0.000405905
2-NULL,PF3D7_0811400_MeanImputer,2160,0.000405876
2-NULL,PF3D7_0707400_MeanImputer,1767,0.000405815
2-NULL,PF3D7_1433200_MeanImputer,5522,0.000405683
2-NULL,PF3D7_1460100_MeanImputer,5828,0.000404657
2-NULL,PF3D7_0218400_MeanImputer,348,0.000400422
2-NULL,PF3D7_1434400_MeanImputer,5535,0.000399922
2-NULL,PF3D7_1359400_MeanImputer,5043,0.000399862
2-NULL,PF3D7_1478800_MeanImputer,6033,0.000399777
2-NULL,PF3D7_0214100_MeanImputer,302,0.000399577
2-NULL,PF3D7_0315900_MeanImputer,562,0.000399503
2-NULL,PF3D7_1131600_MeanImputer,3571,0.000399331
2-NULL,PF3D7_1306300_MeanImputer,4446,0.000398923
2-NULL,PF3D7_0718000_MeanImputer,1886,0.000398393
2-NULL,PF3D7_0709200_MeanImputer,1790,0.000398309
2-NULL,PF3D7_0409900_MeanImputer,776,0.000398104
2-NULL,PF3D7_1317100_MeanImputer,4574,0.000397932
2-NULL,PF3D7_1132100_MeanImputer,3576,0.000397738
2-NULL,PF3D7_0417500_MeanImputer,864,0.00039725
2-NULL,PF3D7_0315400_MeanImputer,557,0.000397123
2-NULL,PF3D7_0619700_MeanImputer,1551,0.00039691
2-NULL,PF3D7_1323700_MeanImputer,4654,0.000396428
2-NULL,PF3D7_0709100_MeanImputer,1789,0.000394785
2-NULL,PF3D7_1403300_MeanImputer,5226,0.000394397
2-NULL,PF3D7_0812900_MeanImputer,2177,0.000393729
2-NULL,PF3D7_1226900_MeanImputer,4071,0.00039268
2-NULL,PF3D7_1128900_MeanImputer,3539,0.000392513
2-NULL,PF3D7_0409000_MeanImputer,767,0.000390257
2-NULL,PF3D7_0323200_MeanImputer,648,0.000389675
2-NULL,PF3D7_0704100_MeanImputer,1738,0.000389341
2-NULL,PF3D7_1449300_MeanImputer,5700,0.000388722
2-NULL,PF3D7_0619800_MeanImputer,1552,0.000387687
2-NULL,PF3D7_0611400_MeanImputer,1461,0.000387011
2-NULL,PF3D7_0930100_MeanImputer,2742,0.000386237
2-NULL,PF3D7_0223500_MeanImputer,390,0.000384741
2-NULL,PF3D7_1245000_MeanImputer,4256,0.000384715
2-NULL,PF3D7_1028900_MeanImputer,3133,0.000384706
2-NULL,PF3D7_0114200_MeanImputer,141,0.000384068
2-NULL,PF3D7_0721200_MeanImputer,1923,0.000382789
2-NULL,PF3D7_1418100_MeanImputer,5381,0.000381904
2-NULL,PF3D7_0709500_MeanImputer,1794,0.000381393
2-NULL,PF3D7_1014900_MeanImputer,2990,0.00038101
2-NULL,PF3D7_1309600_MeanImputer,4483,0.000380705
2-NULL,PF3D7_1352300_MeanImputer,4964,0.000380583
2-NULL,PF3D7_0218300_MeanImputer,347,0.000380301
2-NULL,PF3D7_1234100_MeanImputer,4143,0.00037999
2-NULL,PF3D7_0916100_MeanImputer,2585,0.000379672
2-NULL,PF3D7_0418400_MeanImputer,874,0.000379307
2-NULL,PF3D7_1305500_MeanImputer,4437,0.000379257
2-NULL,PF3D7_1453600_MeanImputer,5749,0.000379093
2-NULL,PF3D7_0107600_MeanImputer,76,0.000378119
2-NULL,PF3D7_1031500_MeanImputer,3159,0.000377946
2-NULL,PF3D7_0908400_MeanImputer,2494,0.000377738
2-NULL,PF3D7_0307200_MeanImputer,471,0.000377122
2-NULL,PF3D7_0520300_MeanImputer,1194,0.000375683
2-NULL,PF3D7_0215300_MeanImputer,315,0.000374927
2-NULL,PF3D7_0823400_MeanImputer,2300,0.000374837
2-NULL,PF3D7_1400600_MeanImputer,5194,0.000373715
2-NULL,PF3D7_0528900_MeanImputer,1293,0.000373701
2-NULL,PF3D7_1255000_MeanImputer,4372,0.000373069
2-NULL,PF3D7_1317300_MeanImputer,4576,0.0003719
2-NULL,PF3D7_1010800_MeanImputer,2947,0.000371299
2-NULL,PF3D7_1342500_MeanImputer,4855,0.000370992
2-NULL,PF3D7_1147400_MeanImputer,3738,0.000369826
2-NULL,PF3D7_0828100_MeanImputer,2359,0.00036939
2-NULL,PF3D7_1308600_MeanImputer,4473,0.000369315
2-NULL,PF3D7_1461600_MeanImputer,5841,0.000368806
2-NULL,PF3D7_0625300_MeanImputer,1617,0.000366742
2-NULL,PF3D7_1028500_MeanImputer,3129,0.000366584
2-NULL,PF3D7_0526800_MeanImputer,1265,0.00036598
2-NULL,PF3D7_0505700_MeanImputer,1021,0.000365453
2-NULL,PF3D7_0907100_MeanImputer,2481,0.000364041
2-NULL,PF3D7_1030200_MeanImputer,3144,0.000363644
2-NULL,PF3D7_1235500_MeanImputer,4160,0.000363579
2-NULL,PF3D7_0108500_MeanImputer,84,0.000361419
2-NULL,PF3D7_1125800_MeanImputer,3509,0.000360736
2-NULL,PF3D7_0519800_MeanImputer,1188,0.000360345
2-NULL,PF3D7_1015000_MeanImputer,2991,0.000359797
2-NULL,PF3D7_1432400_MeanImputer,5515,0.000359273
2-NULL,PF3D7_0829300_MeanImputer,2373,0.000358809
2-NULL,PF3D7_0421300_MeanImputer,904,0.000356011
2-NULL,PF3D7_1452400_MeanImputer,5736,0.000355567
